product,type,price,date
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,57980,2016-11-03
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,63021.11,2017-01-11
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,53329.38,2017-03-22
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,49414.31,2017-05-31
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,65750.78,2017-08-09
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,55200.07,2017-10-18
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,53742.44,2017-12-27
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,66916.44,2018-03-07
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,62049.95,2018-05-16
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,63032.7,2018-07-25
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,62598.32,2018-10-03
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,62534.29,2018-12-12
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,63178.21,2019-02-20
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,56302.65,2019-05-08
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,54357.37,2019-07-17
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,56573.24,2019-09-25
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,53294.71,2019-12-04
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,53424,2020-02-12
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,63614.33,2020-06-10
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,50287.3,2020-09-02
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,51844.24,2020-11-11
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,75150,2021-01-20
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,97203.24,2021-03-31
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,129065,2021-06-09
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,111990,2021-08-18
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,135635.29,2021-11-03
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,148317.44,2022-01-12
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,146421.89,2022-01-17
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,148617.5,2022-01-18
ASUS GeForce GTX 1050 Ti 4GB GDDR5 128bit (PH-GTX1050TI-4G),Videokártya,141974.18,2022-01-19
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,80226,2017-05-04
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,89984.29,2017-06-21
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,106759.6,2017-08-09
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,83566.97,2017-10-04
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,79620.51,2017-11-22
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,82764.53,2018-01-10
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,115965.36,2018-03-07
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,89963.26,2018-04-25
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,83751.67,2018-06-13
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,86566.43,2018-08-08
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,86358.69,2018-09-26
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,85312.96,2018-11-14
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,84157.03,2019-01-09
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,79985.41,2019-02-27
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,72429.19,2019-04-17
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,68100.76,2019-06-12
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,79445.59,2019-07-31
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,82840.96,2019-09-18
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,81776.46,2019-11-13
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,83108,2020-01-01
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,70961.5,2020-02-19
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,68613.38,2020-04-15
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,64765.82,2020-06-03
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,62407.83,2020-07-22
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,59278.85,2020-09-16
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,194393,2021-11-24
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,187432,2022-01-12
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,193750,2022-01-17
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,193750,2022-01-18
ASUS GeForce GTX 1060 Phoenix 3GB GDDR5 192bit (PH-GTX1060-3G),Videokártya,193750,2022-01-19
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,60370.86,2019-05-08
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,60013.03,2019-06-05
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,57550.65,2019-07-03
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,57657.2,2019-07-31
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58262.41,2019-08-28
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58428.77,2019-09-25
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,57666.24,2019-10-30
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,59399.28,2019-11-27
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58685.34,2019-12-25
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,57852.88,2020-01-22
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58874.04,2020-02-19
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,59768.78,2020-03-25
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,62654.06,2020-04-22
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,61955.5,2020-05-20
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,61659.43,2020-06-17
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,60613.91,2020-07-15
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,57627.95,2020-08-19
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58118.42,2020-09-16
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58183.73,2020-10-14
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,58119.29,2020-11-11
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,60323.33,2020-12-09
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,66990,2021-01-13
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,104995,2021-03-10
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,148995,2021-04-07
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,151496.33,2021-05-05
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,184989,2021-12-15
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,174098.3,2022-01-12
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,168940.33,2022-01-17
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,167579.56,2022-01-18
ASUS GeForce Phoenix GTX 1650 OC 4GB GDDR5 (PH-GTX1650-O4G),Videokártya,165946.33,2022-01-19
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,153190,2019-07-31
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,141938.1,2019-08-28
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,143474,2019-09-25
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,138384.59,2019-10-30
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,139230.74,2019-11-27
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,130473.64,2020-01-01
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,134980.59,2020-01-29
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,136681.68,2020-03-04
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,138538.89,2020-04-01
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,142708.32,2020-05-06
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,138752.97,2020-06-03
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,140173.91,2020-07-08
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,140467.67,2020-08-05
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,132948.96,2020-09-02
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,135863.6,2020-10-07
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,142108.3,2020-11-04
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,155301.5,2020-12-09
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,159990,2021-01-06
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,290570,2021-05-12
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,267490.33,2021-06-09
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,218806.44,2021-07-14
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,215535.28,2021-08-11
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,257587.5,2021-09-15
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,320147.58,2021-10-13
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,316987.06,2021-11-17
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,353301.16,2021-12-15
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,305912,2022-01-12
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,296863.63,2022-01-17
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,296857.38,2022-01-18
ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO),Videokártya,289561,2022-01-19
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,809999,2020-11-04
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,871790,2021-01-19
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,994240,2021-01-27
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,922024.5,2021-02-03
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1022964.29,2021-02-10
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1399990,2021-03-03
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1249000,2021-03-10
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1269872.5,2021-06-15
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1059669.5,2021-06-23
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,968878.2,2021-07-07
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1015095.62,2021-07-14
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1118124.6,2021-07-21
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,989033.5,2021-07-28
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1285199,2021-09-29
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1346323.43,2021-10-06
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1366129.33,2021-10-13
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1498132,2021-10-20
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1517257.78,2021-10-27
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1687988,2021-11-10
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1650028.82,2021-11-17
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1694280.7,2021-11-24
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1668113.92,2021-12-01
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1566250,2021-12-15
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1652508.12,2021-12-22
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1642050.25,2021-12-29
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1655529.37,2022-01-05
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1409990,2022-01-12
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1443677,2022-01-17
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1468149.4,2022-01-18
ASUS GeForce RTX 3090 24GB GDDR6X 384bit (ROG-STRIX-RTX3090-O24G-GAMING),Videokártya,1468149.4,2022-01-19
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,34181,2020-07-22
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,32562,2020-08-05
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,32692.5,2020-08-19
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,33044.5,2020-09-02
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,35908.5,2020-09-16
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,38471.5,2020-11-25
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,76917.15,2021-03-10
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,74797.71,2021-03-24
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,74863.87,2021-04-07
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,81865.3,2021-04-28
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,81362.6,2021-05-12
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,81362.6,2021-05-26
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,86900,2021-06-09
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,81895,2021-06-23
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,78875.92,2021-07-07
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,80636.37,2021-07-21
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,78842.29,2021-08-04
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,78766.33,2021-08-18
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,83468.74,2021-09-08
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,86057.5,2021-09-22
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,96669.75,2021-10-20
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,98072.72,2021-11-03
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,101729.5,2021-11-17
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,108548.27,2021-12-01
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,121407.5,2021-12-15
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,130735.86,2021-12-29
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,119373.14,2022-01-12
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,113109.29,2022-01-17
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,113935.83,2022-01-18
BIOSTAR Radeon RX560 4GB GDDR5 128bit (VA5615RF41),Videokártya,113935.83,2022-01-19
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,67948.86,2021-07-21
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,67222.5,2021-07-28
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,67294.2,2021-08-04
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,67165.18,2021-08-11
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,66266.27,2021-08-18
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,66304.77,2021-08-25
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,67090.92,2021-09-01
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,70546.77,2021-09-08
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,80420.33,2021-10-21
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,79987.43,2021-10-27
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,80134.5,2021-11-03
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,80031.14,2021-11-10
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,79937.57,2021-11-17
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,77357,2021-11-24
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,85345,2021-12-01
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,87331,2021-12-08
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,91577.86,2021-12-15
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,95538.17,2021-12-22
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,95459.09,2021-12-29
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,97188.42,2022-01-05
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,96236.93,2022-01-12
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,93818.67,2022-01-17
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,94951.17,2022-01-18
BIOSTAR Radeon RX 550 4GB GDDR5 128bit (VA5505RF41),Videokártya,96130.36,2022-01-19
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,270874.5,2021-10-27
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,275363.17,2021-11-03
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,300314,2021-11-11
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,305440.25,2021-11-17
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,301283.88,2021-11-24
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,317215.06,2021-12-01
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,342181,2021-12-08
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,345072.61,2021-12-15
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,321063.88,2021-12-22
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,305803.05,2021-12-29
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,293058.43,2022-01-05
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,290552.88,2022-01-06
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,286369.96,2022-01-07
GIGABYTE Radeon EAGLE RX 6600 8GB GDDR6 128bit (GV-R66EAGLE-8GD),Videokártya,279132.64,2022-01-08
